"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-07",,"66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-08",,"70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-09",,"64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-10",,"62","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-11",,"61","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-12",,"58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-13",,"54","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-14",,"57","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-15",,"54","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-16",,"50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-17",,"51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-18",,"54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-19",,"57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-20",,"57","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-21",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-22",,"53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-23",,"48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-24",,"51","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-25",,"52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-26",,"51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-27",,"47","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-28",,"50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-29",,"51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-11-30",,"50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-01",,"46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-02",,"49","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-03",,"48","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-04",,"45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-05",,"39","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-06",,"40","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-07",,"38","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-08",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-09",,"36","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-10",,"44","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-11",,"42","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-12",,"42","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-13",,"38","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-14",,"39","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-15",,"38","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-16",,"34","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-17",,"33","23"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-18",,"39","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-19",,"45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-20",,"50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-21",,"47","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-22",,"44","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-23",,"39","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-24",,"40","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-25",,"42","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-26",,"42","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-27",,"44","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-28",,"47","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-29",,"48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-30",,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-12-31",,"38","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-01",,"37","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-02",,"34","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-03",,"33","21"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-04",,"36","22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-05",,"35","21"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-06",,"40","20"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-07",,"37","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-08",,"45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-09",,"42","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-10",,"40","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-11",,"34","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-12",,"40","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-13",,"37","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-14",,"44","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-15",,"43","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-16",,"45","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-17",,"49","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-18",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-19",,"50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-20",,"52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-21",,"54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-22",,"49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-23",,"48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-24",,"43","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-25",,"44","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-26",,"47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-27",,"54","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-28",,"52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-29",,"48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-30",,"45","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-01-31",,"44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-01",,"43","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-02",,"44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-03",,"40","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-04",,"46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-05",,"41","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-06",,"37","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-07",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-08",,"40","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-09",,"56","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-10",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-11",,"49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-12",,"51","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-13",,"57","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-14",,"58","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-15",,"54","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-16",,"53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-17",,"56","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-18",,"45","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-19",,"47","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-20",,"45","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-21",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-22",,"46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-23",,"44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-24",,"47","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-25",,"44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-26",,"41","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-27",,"41","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-02-28",,"47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-01",,"49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-02",,"47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-03",,"51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-04",,"46","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-05",,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-06",,"43","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-07",,"42","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-08",,"43","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-09",,"49","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-10",,"52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-11",,"53","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-12",,"53","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-13",,"53","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-14",,"57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-15",,"50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-16",,"52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-17",,"53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-18",,"57","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-19",,"53","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-20",,"54","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-21",,"56","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-22",,"56","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-23",,"58","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-24",,"54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-25",,"52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-26",,"49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-27",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-28",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-29",,"55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-30",,"54","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-03-31",,"56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-01",,"56","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-02",,"55","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-03",,"53","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-04",,"61","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-05",,"54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-06",,"60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-07",,"59","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-08",,"52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-09",,"56","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-10",,"53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-11",,"57","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-12",,"59","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-13",,"54","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-14",,"52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-15",,"57","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-16",,"66","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-17",,"60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-18",,"60","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-19",,"56","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-20",,"58","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-21",,"66","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-22",,"63","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-23",,"53","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-24",,"57","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-25",,"56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-26",,"58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-27",,"56","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-28",,"59","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-29",,"57","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-04-30",,"56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-01",,"50","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-02",,"61","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-03",,"74","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-04",,"76","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-05",,"59","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-06",,"60","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-07",,"62","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-08",,"64","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-09",,"70","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-10",,"71","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-11",,"60","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-12",,"54","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-13",,"57","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-14",,"59","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-15",,"52","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-16",,"54","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-17",,"60","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-18",,"64","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-19",,"71","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-20",,"72","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-21",,"76","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-22",,"83","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-23",,"78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-24",,"63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-25",,"70","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-26",,"81","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-27",,"86","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-28",,"86","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-29",,"74","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-30",,"58","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-31",,"72","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-01",,"67","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-02",,"73","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-03",,"67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-04",,"67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-05",,"74","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-06",,"84","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-07",,"79","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-08",,"63","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-09",,"63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-10",,"67","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-11",,"70","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-12",,"64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-13",,"65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-14",,"65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-15",,"61","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-16",,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-17",,"63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-18",,"71","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-19",,"74","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-20",,"73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-21",,"69","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-22",,"75","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-23",,"81","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-24",,"89","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-25",,"96","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-26",,"72","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-27",,"71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-28",,"68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-29",,"78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-30",,"86","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-01",,"72","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-02",,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-03",,"70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-04",,"78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-05",,"85","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-06",,"85","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-07",,"72","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-08",,"81","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-09",,"80","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-10",,"73","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-11",,"75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-12",,"78","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-13",,"75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-14",,"79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-15",,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-16",,"72","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-17",,"78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-18",,"82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-19",,"78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-20",,"74","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-21",,"78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-22",,"85","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-23",,"76","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-24",,"82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-25",,"87","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-26",,"84","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-27",,"70","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-28",,"79","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-29",,"81","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-30",,"80","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-31",,"85","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-01",,"87","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-02",,"91","69"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-03",,"94","68"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-04",,"91","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-05",,"82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-06",,"82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-07",,"84","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-08",,"89","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-09",,"91","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-10",,"90","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-11",,"77","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-12",,"76","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-13",,"74","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-14",,"73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-15",,"78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-16",,"79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-17",,"75","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-18",,"73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-19",,"76","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-20",,"77","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-21",,"83","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-22",,"86","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-23",,"75","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-24",,"72","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-25",,"76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-26",,"84","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-27",,"87","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-28",,"88","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-29",,"85","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-30",,"77","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-31",,"75","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-01",,"85","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-02",,"90","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-03",,"90","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-04",,"88","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-05",,"85","66"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-06",,"81","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-07",,"75","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-08",,"71","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-09",,"68","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-10",,"73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-11",,"80","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-12",,"77","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-13",,"70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-14",,"74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-15",,"76","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-16",,"76","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-17",,"64","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-18",,"62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-19",,"64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-20",,"57","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-21",,"64","50"
