,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transaction date,Transaction Description,Doc Number,Sale Amount,Gallons,Document Reference,Payment Amount,Group,Gallon Consumption,Running total,Month,Year,Month-Year,Monthly Temp (F),,,,Month,Year,Total Gal,Nonzero Gal,Monthly Avg T,,,,,,
6/30/2022,MAINTENANCE,1119229130,"($2,621.54)",0, ,$0.00,74606959,"353,729.80","($1,356.71)",6,2022,Jun-22,,,,,,,,,,,,,,,
6/30/2022,MAINTENANCE,1119229135,"($2,380.38)",0, ,$0.00,74606959,"353,729.80","($3,737.09)",6,2022,Jun-22,,,,,,,,,,,,,,,
6/30/2022,MAINTENANCE,1119637038,"($1,942.34)",0, ,$0.00,74606959,"353,729.80","($5,679.43)",6,2022,Jun-22,,,,,,,,,,,,,,,
6/30/2022,MAINTENANCE,OA-16055291,"$6,944.26",0,BILL1299980424,$0.00,74606959,"353,729.80","$1,264.83",6,2022,Jun-22,,,,,,,,,,,,,,,
7/21/2022,PROPANE INDEX,1120066937,"$1,404.38",662.1, ,$0.00,74821943,"354,391.90","$2,669.21",7,2022,Jul-22,,,,,,,,,,,,,,,
8/1/2022,MAINTENANCE,1119229135PY,"$1,404.79",0, ,$0.00,74908410,"354,391.90","($4,134.68)",8,2022,Aug-22,,,,,,,,,,,,,,,
8/1/2022,MAINTENANCE,1120066937,"($1,404.38)",0, ,$0.00,74908410,"354,391.90","($5,539.06)",8,2022,Aug-22,,,,,,,,,,,,,,,
8/1/2022,MAINTENANCE,FC-15095704,($0.41),0,900271,$0.00,74908410,"354,391.90","($5,539.47)",8,2022,Aug-22,,,,,,,,,,,,,,,
8/25/2022,MAINTENANCE,1119229130PY,$12.00,0, ,$0.00,75114700,"354,391.90","($8,197.09)",8,2022,Aug-22,,,,,,,,,,,,,,,
8/25/2022,000000001857419,RNT9427041,$12.00,0, ,$0.00,75109621,"354,391.90","($8,185.09)",8,2022,Aug-22,,,,,,,,,,,,,,,
8/25/2022,MAINTENANCE,RNT9427041,($12.00),0, ,$0.00,75114700,"354,391.90","($8,197.09)",8,2022,Aug-22,,,,,,,,,,,,,,,
9/2/2022,DISTANCE_CHECK_MET,2027278180,$0.00,0,2027278180,$0.00,0,"354,391.90","($8,197.09)",9,2022,Sep-22,,,,,,,,,,,,,,,
9/2/2022,PIR (PRODUCT INSTALLATION REVI,2027278180,$0.00,0,2027278180,$0.00,0,"354,391.90","($8,197.09)",9,2022,Sep-22,,,,,,,,,,,,,,,
9/23/2022,MAINTENANCE,1119229130PY,$120.00,0, ,$0.00,75377205,"354,391.90","($8,077.09)",9,2022,Sep-22,,,,,,,,,,,,,,,
9/23/2022,000000001857421,RNT9472686,$120.00,0, ,$0.00,75364817,"354,391.90","($7,957.09)",9,2022,Sep-22,,,,,,,,,,,,,,,
9/23/2022,MAINTENANCE,RNT9472686,($120.00),0, ,$0.00,75377205,"354,391.90","($8,077.09)",9,2022,Sep-22,,,,,,,,,,,,,,,
9/29/2022,MAINTENANCE,1119229130PY,"$1,595.52",0, ,$0.00,75429786,"354,391.90","($6,493.57)",9,2022,Sep-22,,,,,,,,,,,,,,,
9/29/2022,MAINTENANCE,1120630667,"($1,595.52)",0, ,$0.00,75429786,"354,391.90","($8,089.09)",9,2022,Sep-22,,,,,,,,,,,,,,,
9/29/2022,PROPANE INDEX,1120630667,"$1,595.52",852.4, ,$0.00,75428164,"355,244.30","($6,493.57)",9,2022,Sep-22,,,,,,,,,,,,,,,
10/18/2022,MAINTENANCE,1119229130PY,$894.02,0, ,$0.00,75624086,"355,244.30","($5,599.55)",10,2022,Oct-22,,,,,,,,,,,,,,,
10/18/2022,MAINTENANCE,1119229135PY,$717.23,0, ,$0.00,75624086,"355,244.30","($4,882.32)",10,2022,Oct-22,,,,,,,,,,,,,,,
10/18/2022,MAINTENANCE,1120793360,"($1,611.25)",0, ,$0.00,75624086,"355,244.30","($6,493.57)",10,2022,Oct-22,,,,,,,,,,,,,,,
10/18/2022,PROPANE INDEX,1120793360,"$1,611.25",860.8, ,$0.00,75621988,"356,105.10","($4,882.32)",10,2022,Oct-22,,,,,,,,,,,,,,,
10/29/2022,MAINTENANCE,1119229135PY,$258.36,0, ,$0.00,75753900,"356,105.10","($4,743.96)",10,2022,Oct-22,,,,,,,,,,,,,,,
10/29/2022,MAINTENANCE,1119637038PY,"$1,245.07",0, ,$0.00,75753900,"356,105.10","($3,498.89)",10,2022,Oct-22,,,,,,,,,,,,,,,
10/29/2022,MAINTENANCE,1120922630,"($1,503.43)",0, ,$0.00,75753900,"356,105.10","($5,002.32)",10,2022,Oct-22,,,,,,,,,,,,,,,
10/29/2022,PROPANE INDEX,1120922630,"$1,503.43",803.2, ,$0.00,75753783,"356,908.30","($3,498.89)",10,2022,Oct-22,,,,,,,,,,,,,,,
11/7/2022,MAINTENANCE,1119637038PY,$697.27,0, ,$0.00,75845089,"356,908.30","($2,801.62)",11,2022,Nov-22,,,,,,,,,,,,,,,
11/7/2022,MAINTENANCE,1121005393,"($2,243.17)",0, ,$0.00,75845089,"356,908.30","($5,044.79)",11,2022,Nov-22,,,,,,,,,,,,,,,
11/7/2022,MAINTENANCE,OA-16145531,"$1,545.90",0,BILL130109896,$0.00,75845089,"358,087.80","($1,255.72)",11,2022,Nov-22,,,,,,,,,,,,,,,
11/7/2022,PROPANE INDEX,1121005393,"$2,243.17",1179.5, ,$0.00,75843176,"358,087.80","($2,801.62)",11,2022,Nov-22,,,,,,,,,,,,,,,
11/13/2022,MAINTENANCE,1121065765,"($1,255.72)",0, ,$0.00,75914730,"358,087.80","($2,511.44)",11,2022,Nov-22,,,,,,,,,,,,,,,
11/13/2022,MAINTENANCE,OA-16145531,"$1,123.72",0,BILL130109896,$0.00,75914730,"359,020.20",$385.52,11,2022,Nov-22,,,,,,,,,,,,,,,
11/13/2022,MAINTENANCE,OA-16216230,$12.00,0,BILL1301793211,$0.00,75914730,"359,020.20",$397.52,11,2022,Nov-22,,,,,,,,,,,,,,,
11/13/2022,MAINTENANCE,OA-16289850,$120.00,0,BILL1302413212,$0.00,75914730,"359,020.20",$517.52,11,2022,Nov-22,,,,,,,,,,,,,,,
11/13/2022,PROPANE INDEX,1121065765,"$1,773.24",932.4, ,$0.00,75914649,"359,020.20",($738.20),11,2022,Nov-22,,,,,,,,,,,,,,,
11/21/2022,PROPANE INDEX,1121162689,"$2,429.55",1277.5, ,$0.00,76027561,"360,297.70","$2,947.07",11,2022,Nov-22,,,,,,,,,,,,,,,
11/29/2022,PROPANE INDEX,1121244976,"$2,119.85",1086.1, ,$0.00,76122854,"361,383.80","$5,066.92",11,2022,Nov-22,,,,,,,,,,,,,,,
12/6/2022,PROPANE INDEX,1121343072,"$2,439.55",1249.9, ,$0.00,76209804,"362,633.70","$7,506.47",12,2022,Dec-22,,,,,,,,,,,,,,,
12/15/2022,PROPANE INDEX,1121457742,"$2,382.12",1202, ,$0.00,76337443,"363,835.70","$9,888.59",12,2022,Dec-22,,,,,,,,,,,,,,,
12/24/2022,PROPANE INDEX,1121546976,"$3,500.90",1727.9, ,$0.00,76471056,"365,563.60","$13,389.70",12,2022,Dec-22,,,,,,,,,,,,,,,
12/29/2022,MAINTENANCE,1121065765,($517.52),0, ,$0.00,76535728,"365,563.60","$5,103.44",12,2022,Dec-22,,,,,,,,,,,,,,,
12/29/2022,MAINTENANCE,1121162689,"($2,429.55)",0, ,$0.00,76535728,"365,563.60","$2,673.89",12,2022,Dec-22,,,,,,,,,,,,,,,
12/29/2022,MAINTENANCE,1121244976,"($2,119.85)",0, ,$0.00,76535728,"365,563.60",$554.04,12,2022,Dec-22,,,,,,,,,,,,,,,
12/29/2022,MAINTENANCE,1121343072,"($2,439.55)",0, ,$0.00,76535728,"365,563.60","($1,885.51)",12,2022,Dec-22,,,,,,,,,,,,,,,
12/29/2022,MAINTENANCE,1121457742,($262.06),0, ,$0.00,76535728,"365,563.60","($2,147.57)",12,2022,Dec-22,,,,,,,,,,,,,,,
12/29/2022,MAINTENANCE,FC-15430780,($0.21),0,900276,$0.00,76535728,"365,563.60","($2,147.78)",12,2022,Dec-22,,,,,,,,,,,,,,,
12/29/2022,MAINTENANCE,OA-16475038,"$7,768.74",0, ,$0.00,76535728,"365,563.60","$5,620.96",12,2022,Dec-22,,,,,,,,,,,,,,,
1/3/2023,PROPANE INDEX,1121546973,"$2,280.58",1125.6, ,$0.00,76586339,"366,689.20","$7,901.54",1,2023,Jan-23,,,,,,,,,,,,,,,
1/11/2023,PROPANE INDEX,1121850573,"$1,891.90",971.9, ,$0.00,76705992,"367,661.10","$9,793.44",1,2023,Jan-23,,,,,,,,,,,,,,,
1/19/2023,PROPANE INDEX,1121966165,"$1,886.10",900.8, ,$0.00,76820435,"368,561.90","$1,237.12",1,2023,Jan-23,,,,,,,,,,,,,,,
1/20/2023,MAINTENANCE,1121244976PY,"$2,119.85",0, ,$0.00,76845023,"368,561.90","$3,356.97",1,2023,Jan-23,,,,,,,,,,,,,,,
1/20/2023,MAINTENANCE,1121343072PY,"$2,439.55",0, ,$0.00,76845023,"368,561.90","$5,796.52",1,2023,Jan-23,,,,,,,,,,,,,,,
1/20/2023,MAINTENANCE,1121457742,$262.06,0, ,$0.00,76845023,"368,561.90","$6,058.58",1,2023,Jan-23,,,,,,,,,,,,,,,
1/20/2023,MAINTENANCE,1121546973,"($2,280.58)",0, ,$0.00,76845023,"368,561.90","$3,778.00",1,2023,Jan-23,,,,,,,,,,,,,,,
1/20/2023,MAINTENANCE,1121850573,"($1,891.90)",0, ,$0.00,76845023,"368,561.90","$1,886.10",1,2023,Jan-23,,,,,,,,,,,,,,,
1/20/2023,MAINTENANCE,1121966165,($648.98),0, ,$0.00,76845023,"368,561.90","$1,237.12",1,2023,Jan-23,,,,,,,,,,,,,,,
1/28/2023,PROPANE INDEX,1121966435,"$2,442.00",1166.3, ,$0.00,76946887,"369,728.20","$3,679.12",1,2023,Jan-23,,,,,,,,,,,,,,,
2/4/2023,PROPANE INDEX,1122168383,"$2,271.48",1077.4, ,$0.00,77045239,"370,805.60","$5,950.60",2,2023,Feb-23,,,,,,,,,,,,,,,
2/13/2023,PROPANE INDEX,1122268800,"$2,337.89",1108.9, ,$0.00,77162446,"371,914.50","$8,288.49",2,2023,Feb-23,,,,,,,,,,,,,,,
2/15/2023,MAINTENANCE,1121966165,"($1,237.12)",0, ,$0.00,77203274,"371,914.50","$5,814.25",2,2023,Feb-23,,,,,,,,,,,,,,,
2/15/2023,MAINTENANCE,OA-16608523,"$1,237.12",0,BILL1304990120,$0.00,77203274,"371,914.50","$7,051.37",2,2023,Feb-23,,,,,,,,,,,,,,,
2/21/2023,PROPANE INDEX,1122368965,"$2,233.53",1059.4, ,$0.00,77273961,"372,973.90","$9,284.90",2,2023,Feb-23,,,,,,,,,,,,,,,
2/28/2023,PROPANE INDEX,1122445783,"$2,651.82",1257.8, ,$0.00,77370060,"374,231.70","$11,936.72",2,2023,Feb-23,,,,,,,,,,,,,,,
3/1/2023,MAINTENANCE,1121966435,"($2,442.00)",0, ,$0.00,77389288,"374,231.70",$209.82,3,2023,Mar-23,,,,,,,,,,,,,,,
3/1/2023,MAINTENANCE,1122168383,"($2,271.48)",0, ,$0.00,77389288,"374,231.70","($2,061.66)",3,2023,Mar-23,,,,,,,,,,,,,,,
3/1/2023,MAINTENANCE,1122268800,"($2,337.89)",0, ,$0.00,77389288,"374,231.70","($4,399.55)",3,2023,Mar-23,,,,,,,,,,,,,,,
3/1/2023,MAINTENANCE,1122368965,"($2,233.53)",0, ,$0.00,77389288,"374,231.70","($6,633.08)",3,2023,Mar-23,,,,,,,,,,,,,,,
3/1/2023,MAINTENANCE,OA-16642710,"$9,284.90",0,BILL130530397,$0.00,77389288,"374,231.70","$2,651.82",3,2023,Mar-23,,,,,,,,,,,,,,,
3/8/2023,PROPANE INDEX,1122445787,"$2,440.99",1157.8, ,$0.00,77475121,"375,389.50","$5,092.81",3,2023,Mar-23,,,,,,,,,,,,,,,
3/14/2023,PROPANE INDEX,1122607023,"$1,786.91",857.4, ,$0.00,77547566,"376,246.90","$6,879.72",3,2023,Mar-23,,,,,,,,,,,,,,,
3/23/2023,PROPANE INDEX,1122735129,"$1,890.79",925, ,$0.00,77673353,"377,171.90","$8,770.51",3,2023,Mar-23,,,,,,,,,,,,,,,
4/3/2023,PROPANE INDEX,1122846449,"$2,581.49",1262.9, ,$0.00,77785659,"378,434.80","$11,352.00",4,2023,Apr-23,,,,,,,,,,,,,,,
4/8/2023,PROPANE INDEX,1122906021,"$1,446.20",707.5, ,$0.00,77843270,"379,142.30","$12,798.20",4,2023,Apr-23,,,,,,,,,,,,,,,
4/19/2023,PROPANE INDEX,1123009490,"$2,086.24",1030.7, ,$0.00,77964918,"380,173.00","$14,884.44",4,2023,Apr-23,,,,,,,,,,,,,,,
5/31/2023,PROPANE INDEX,1123270438,"$1,488.81",919.7, ,$0.00,78257569,"381,092.70","$1,488.81",5,2023,May-23,,,,,,,,,,,,,,,
6/23/2023,PROPANE INDEX,1123470897,"$1,296.41",861.4, ,$0.00,78433011,"381,954.10","$2,785.22",6,2023,Jun-23,,,,,,,,,,,,,,,
7/3/2023,MAINTENANCE,1123270438,"($1,488.81)",0, ,$0.00,78518900,"381,954.10",($192.40),7,2023,Jul-23,,,,,,,,,,,,,,,
7/3/2023,MAINTENANCE,OA-16848466,"$1,488.81",0,BILL130736495,$0.00,78518900,"381,954.10","$1,296.41",7,2023,Jul-23,,,,,,,,,,,,,,,
8/14/2023,PROPANE INDEX,1123955484,"$1,104.89",699.3, ,$0.00,78871725,"382,653.40","$1,104.89",8,2023,Aug-23,,,,,,,,,,,,,,,
8/25/2023,000000001857419,RNT9952809,$12.00,0, ,$0.00,78960272,"382,653.40","$1,116.89",8,2023,Aug-23,,,,,,,,,,,,,,,
9/26/2023,000000001857421,RNT9998266,$120.00,0, ,$0.00,79228345,"382,653.40",$120.00,9,2023,Sep-23,,,,,,,,,,,,,,,
9/30/2023,PROPANE INDEX,1124427580,"$1,689.51",1023.7, ,$0.00,79279791,"383,677.10","$1,809.51",9,2023,Sep-23,,,,,,,,,,,,,,,
10/18/2023,MAINTENANCE,OA-17044432,$120.00,0,BILL1309150330,$0.00,79458683,"383,677.10","$1,809.51",10,2023,Oct-23,,,,,,,,,,,,,,,
10/18/2023,MAINTENANCE,RNT9998266,($120.00),0, ,$0.00,79458683,"383,677.10","$1,689.51",10,2023,Oct-23,,,,,,,,,,,,,,,
10/20/2023,PROPANE INDEX,1124608173,"$1,256.71",742.3, ,$0.00,79483900,"384,419.40","$2,946.22",10,2023,Oct-23,,,,,,,,,,,,,,,
10/30/2023,PROPANE INDEX,1124691568,$872.04,506, ,$0.00,79578640,"384,925.40","$3,818.26",10,2023,Oct-23,,,,,,,,,,,,,,,
11/7/2023,PROPANE INDEX,1124788167,"$1,603.67",958.5, ,$0.00,79670604,"385,883.90","$5,421.93",11,2023,Nov-23,,,,,,,,,,,,,,,
11/16/2023,PROPANE INDEX,1124874671,"$1,320.49",797.4, ,$0.00,79781459,"386,681.30","$6,742.42",11,2023,Nov-23,,,,,,,,,,,,,,,
11/22/2023,SERVICE LABOR,2035028667,$335.00,0, ,$0.00,79852553,"387,342.30","$8,166.68",11,2023,Nov-23,,,,,,,,,,,,,,,
11/22/2023,PROPANE INDEX,1124954150,"$1,089.26",661, ,$0.00,79852553,"387,342.30","$7,831.68",11,2023,Nov-23,,,,,,,,,,,,,,,
11/27/2023,SERVICE LABOR,2034956858,$256.62,0, ,$0.00,79898603,"387,342.30","$5,479.08",11,2023,Nov-23,,,,,,,,,,,,,,,
11/30/2023,PROPANE INDEX,1125034944,"$1,643.49",996.9, ,$0.00,79941722,"388,339.20","$7,122.57",11,2023,Nov-23,,,,,,,,,,,,,,,
12/6/2023,FLOW TEST,2035213202,$0.00,0,2035213202,$0.00,0,"388,339.20","$7,122.57",12,2023,Dec-23,,,,,,,,,,,,,,,
12/6/2023,LEAK TEST,2035213202,$0.00,0,2035213202,$0.00,0,"388,339.20","$7,122.57",12,2023,Dec-23,,,,,,,,,,,,,,,
12/6/2023,LOCKUP TEST,2035213202,$0.00,0,2035213202,$0.00,0,"388,339.20","$7,122.57",12,2023,Dec-23,,,,,,,,,,,,,,,
12/6/2023,PLACE INSTALLATION IN SERVICE,2035213202,$0.00,0,2035213202,$0.00,0,"388,339.20","$7,122.57",12,2023,Dec-23,,,,,,,,,,,,,,,
12/6/2023,SERVICE NO CHARGE,2035213202,$0.00,0,2035213202,$0.00,0,"388,339.20","$7,122.57",12,2023,Dec-23,,,,,,,,,,,,,,,
12/7/2023,SERVICE LABOR,2035275617,$147.42,0, ,$0.00,80025132,"388,339.20","$7,269.99",12,2023,Dec-23,,,,,,,,,,,,,,,
12/10/2023,PROPANE INDEX,1125133513,"$1,944.57",1099, ,$0.00,80051887,"389,438.20","$9,214.56",12,2023,Dec-23,,,,,,,,,,,,,,,
12/18/2023,PROPANE INDEX,2035350289,"$1,703.54",944, ,$0.00,80151414,"390,382.20","$10,918.10",12,2023,Dec-23,,,,,,,,,,,,,,,
12/26/2023,PROPANE INDEX,1125317231,"$1,715.47",965.7, ,$0.00,80249368,"391,347.90","$12,379.24",12,2023,Dec-23,,,,,,,,,,,,,,,
12/28/2023,MAINTENANCE,1125034944,"($1,643.49)",0, ,$0.00,80280333,"391,347.90","$2,567.07",12,2023,Dec-23,,,,,,,,,,,,,,,
12/28/2023,MAINTENANCE,1125133513,"($1,153.02)",0, ,$0.00,80280333,"391,347.90","$1,414.05",12,2023,Dec-23,,,,,,,,,,,,,,,
12/28/2023,MAINTENANCE,2035275617,($147.42),0, ,$0.00,80280333,"391,347.90","$1,266.63",12,2023,Dec-23,,,,,,,,,,,,,,,
12/28/2023,MAINTENANCE,FC-16161899,($2.29),0,900285,$0.00,80280333,"391,347.90","$1,264.34",12,2023,Dec-23,,,,,,,,,,,,,,,
12/28/2023,MAINTENANCE,OA-17226006,"$2,946.22",0, ,$0.00,80280333,"391,347.90","$4,210.56",12,2023,Dec-23,,,,,,,,,,,,,,,
1/5/2024,PROPANE INDEX,1125443937,"$1,362.70",768.8, ,$0.00,80374730,"392,116.70","$5,573.26",1,2024,Jan-24,,,,,,,,,,,,,,,
1/11/2024,PROPANE INDEX,1125506497,"$2,258.63",1257.8, ,$0.00,80459619,"393,374.50","$7,831.89",1,2024,Jan-24,,,,,,,,,,,,,,,
1/16/2024,PROPANE INDEX,1125577537,"$2,325.16",1245.2, ,$0.00,80521945,"394,619.70","$10,157.05",1,2024,Jan-24,,,,,,,,,,,,,,,
1/24/2024,PROPANE INDEX,1125697699,"$1,761.59",906.4, ,$0.00,80644289,"395,526.10","$11,918.64",1,2024,Jan-24,,,,,,,,,,,,,,,
2/2/2024,PROPANE INDEX,2036300950,$226.78,106.9, ,$0.00,80771495,"396,383.90","$6,472.53",2,2024,Feb-24,,,,,,,,,,,,,,,
2/2/2024,PROPANE INDEX,1125803913,"$1,480.62",750.9, ,$0.00,80771495,"396,277.00","$6,245.75",2,2024,Feb-24,,,,,,,,,,,,,,,
2/10/2024,PROPANE INDEX,1125885592,"$1,682.20",856.3, ,$0.00,80866052,"397,240.20","$8,154.73",2,2024,Feb-24,,,,,,,,,,,,,,,
2/16/2024,PROPANE INDEX,1125965162,"$1,414.59",717.3, ,$0.00,80950983,"397,957.50","$9,569.32",2,2024,Feb-24,,,,,,,,,,,,,,,
2/27/2024,PROPANE INDEX,1126097382,"$1,888.80",1000, ,$0.00,81082185,"398,957.50","$6,692.99",2,2024,Feb-24,,,,,,,,,,,,,,,
3/5/2024,PROPANE INDEX,1126173173,"$1,923.79",1040.9, ,$0.00,81165709,"399,998.40","$8,616.78",3,2024,Mar-24,,,,,,,,,,,,,,,
3/12/2024,PROPANE INDEX,1126234474,"$1,383.38",748.5, ,$0.00,81242130,"400,746.90","$10,000.16",3,2024,Mar-24,,,,,,,,,,,,,,,
3/22/2024,PROPANE INDEX,1126354376,"$1,387.81",750.9, ,$0.00,81367759,"401,497.80","$11,387.97",3,2024,Mar-24,,,,,,,,,,,,,,,
4/4/2024,PROPANE INDEX,1126493169,"$1,554.58",877.4, ,$0.00,81498940,"402,375.20","$8,140.95",4,2024,Apr-24,,,,,,,,,,,,,,,
4/15/2024,PROPANE INDEX,1126588351,"$1,309.92",763.4, ,$0.00,81602668,"403,138.60","$9,450.87",4,2024,Apr-24,,,,,,,,,,,,,,,
4/22/2024,MAINTENANCE,1126097382,"($1,888.80)",0, ,$0.00,81673942,"403,138.60",$978.29,4,2024,Apr-24,,,,,,,,,,,,,,,
4/22/2024,MAINTENANCE,1126173173,"($1,923.79)",0, ,$0.00,81673942,"403,138.60",($945.50),4,2024,Apr-24,,,,,,,,,,,,,,,
4/22/2024,MAINTENANCE,1126234474,"($1,383.38)",0, ,$0.00,81673942,"403,138.60","($2,328.88)",4,2024,Apr-24,,,,,,,,,,,,,,,
4/22/2024,MAINTENANCE,1126354376,"($1,385.22)",0, ,$0.00,81673942,"403,138.60","($3,714.10)",4,2024,Apr-24,,,,,,,,,,,,,,,
4/22/2024,MAINTENANCE,FC-16416866,($2.59),0,900288,$0.00,81673942,"403,138.60","($3,716.69)",4,2024,Apr-24,,,,,,,,,,,,,,,
4/22/2024,MAINTENANCE,OA-17488616,"$6,583.78",0,BILL1312724426,$0.00,81673942,"403,138.60","$2,867.09",4,2024,Apr-24,,,,,,,,,,,,,,,
4/30/2024,PROPANE INDEX,1126732897,"$1,815.40",1045.8, ,$0.00,81753434,"404,184.40","$4,682.49",4,2024,Apr-24,,,,,,,,,,,,,,,
5/16/2024,MAINTENANCE,1126354376,($2.59),0, ,$0.00,81901674,"404,184.40","$1,812.81",5,2024,May-24,,,,,,,,,,,,,,,
5/16/2024,MAINTENANCE,1126493169,"($1,554.58)",0, ,$0.00,81901674,"404,184.40",$258.23,5,2024,May-24,,,,,,,,,,,,,,,
5/16/2024,MAINTENANCE,1126588351,"($1,309.92)",0, ,$0.00,81901674,"404,184.40","($1,051.69)",5,2024,May-24,,,,,,,,,,,,,,,
5/16/2024,MAINTENANCE,OA-17525834,"$2,867.09",0,BILL1313127415,$0.00,81901674,"404,184.40","$1,815.40",5,2024,May-24,,,,,,,,,,,,,,,
5/21/2024,PROPANE INDEX,1126911262,"$1,621.33",934, ,$0.00,81940529,"405,118.40","$3,436.73",5,2024,May-24,,,,,,,,,,,,,,,
6/21/2024,PROPANE INDEX,1127157933,"$1,582.65",965.5, ,$0.00,82189492,"406,083.90","$5,019.38",6,2024,Jun-24,,,,,,,,,,,,,,,
6/26/2024,MAINTENANCE,1126732897,"($1,815.40)",0, ,$0.00,82225077,"406,083.90",($230.88),6,2024,Jun-24,,,,,,,,,,,,,,,
6/26/2024,MAINTENANCE,1126911262,"($1,621.33)",0, ,$0.00,82225077,"406,083.90","($1,852.21)",6,2024,Jun-24,,,,,,,,,,,,,,,
6/26/2024,MAINTENANCE,OA-17584741,"$3,436.73",0,BILL1313725411,$0.00,82225077,"406,083.90","$1,584.52",6,2024,Jun-24,,,,,,,,,,,,,,,
7/29/2024,MAINTENANCE,1127157933,"($1,582.65)",0, ,$0.00,82498864,"406,083.90","($1,582.65)",7,2024,Jul-24,,,,,,,,,,,,,,,
7/29/2024,MAINTENANCE,FC-16677416,($1.87),0,900291,$0.00,82498864,"406,083.90","($1,584.52)",7,2024,Jul-24,,,,,,,,,,,,,,,
7/29/2024,MAINTENANCE,OA-17632011,"$1,584.52",0,BILL1314185816,$0.00,82498864,"406,083.90",$0.00,7,2024,Jul-24,,,,,,,,,,,,,,,
8/23/2024,000000001857419,RN10511440,$12.00,0, ,$0.00,82693952,"406,083.90",$12.00,8,2024,Aug-24,,,,,,,,,,,,,,,
8/28/2024,PROPANE INDEX,1127693573,"$1,427.66",935.8, ,$0.00,82732436,"407,019.70","$1,439.66",8,2024,Aug-24,,,,,,,,,,,,,,,
9/26/2024,000000001857421,RN10556450,$120.00,0, ,$0.00,82936378,"407,019.70","$1,559.66",9,2024,Sep-24,,,,,,,,,,,,,,,
10/1/2024,MAINTENANCE,OA-17745453,$12.00,0,BILL1315132829,$0.00,82981609,"407,019.70","$1,559.66",10,2024,Oct-24,,,,,,,,,,,,,,,
10/1/2024,MAINTENANCE,RN10511440,($12.00),0, ,$0.00,82981609,"407,019.70","$1,547.66",10,2024,Oct-24,,,,,,,,,,,,,,,
10/9/2024,PROPANE INDEX,1128136088,"$1,614.53",964.3, ,$0.00,83043330,"407,984.00","$3,162.19",10,2024,Oct-24,,,,,,,,,,,,,,,
10/25/2024,PROPANE INDEX,1128280636,"$1,746.64",1015.9, ,$0.00,83196840,"408,999.90","$4,908.83",10,2024,Oct-24,,,,,,,,,,,,,,,
11/7/2024,PROPANE INDEX,1128408814,"$2,015.08",1061.8, ,$0.00,83318916,"410,061.70","$6,925.55",11,2024,Nov-24,,,,,,,,,,,,,,,
11/19/2024,TWO DAY DELIVERY FEE,2040047231,$278.42,71.3, ,$0.00,83438799,"411,277.50","$9,436.32",11,2024,Nov-24,,,,,,,,,,,,,,,
11/19/2024,PROPANE INDEX,1128625026,"$2,232.35",1144.5, ,$0.00,83438799,"411,206.20","$9,157.90",11,2024,Nov-24,,,,,,,,,,,,,,,
11/26/2024,PROPANE INDEX,1128694150,"$1,391.64",696.9, ,$0.00,83513155,"411,974.40","$5,917.49",11,2024,Nov-24,,,,,,,,,,,,,,,
12/5/2024,PROPANE INDEX,1128808339,"$2,460.96",1227.9, ,$0.00,83608616,"413,202.30","$8,378.45",12,2024,Dec-24,,,,,,,,,,,,,,,
12/12/2024,PROPANE INDEX,1128880902,"$1,332.59",664.8, ,$0.00,83685733,"413,867.10","$9,711.04",12,2024,Dec-24,,,,,,,,,,,,,,,
12/19/2024,PROPANE INDEX,1128979054,"$1,725.08",870.9, ,$0.00,83767586,"414,738.00","$5,518.63",12,2024,Dec-24,,,,,,,,,,,,,,,
12/28/2024,PROPANE INDEX,1129062481,"$1,606.19",811.7, ,$0.00,83862601,"415,549.70","$7,124.82",12,2024,Dec-24,,,,,,,,,,,,,,,
1/5/2025,PROPANE INDEX,1129154242,"$1,875.02",956.3, ,$0.00,83944510,"416,506.00","$8,999.84",1,2025,Jan-25,,,,,,,,,,,,,,,
1/14/2025,PROPANE INDEX,1129282879,"$2,089.47",1038.3, ,$0.00,84062614,"417,544.30","$11,089.31",1,2025,Jan-25,,,,,,,,,,,,,,,
1/18/2025,PROPANE INDEX,1129342504,"$1,244.41",605.7, ,$0.00,84114608,"418,150.00","$12,333.72",1,2025,Jan-25,,,,,,,,,,,,,,,
1/25/2025,PROPANE INDEX,1129448200,"$1,871.90",902.6, ,$0.00,84221117,"419,052.60","$8,686.99",1,2025,Jan-25,,,,,,,,,,,,,,,
1/31/2025,PROPANE INDEX,1129530401,"$1,912.88",919.7, ,$0.00,84295920,"419,972.30","$10,599.87",1,2025,Jan-25,,,,,,,,,,,,,,,
2/6/2025,PROPANE INDEX,1129598823,"$1,976.26",923.4, ,$0.00,84366433,"420,895.70","$12,576.13",2,2025,Feb-25,,,,,,,,,,,,,,,
2/11/2025,PROPANE INDEX,1129653287,"$1,947.68",906.7, ,$0.00,84419303,"421,802.40","$14,523.81",2,2025,Feb-25,,,,,,,,,,,,,,,
2/19/2025,PROPANE INDEX,1129760033,"$2,232.84",1036.6, ,$0.00,84520181,"422,839.00","$16,756.65",2,2025,Feb-25,,,,,,,,,,,,,,,
2/28/2025,PROPANE INDEX,1129883929,"$1,913.40",888.3, ,$0.00,84645785,"423,727.30","$9,987.47",2,2025,Feb-25,,,,,,,,,,,,,,,
